,Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,DateTime,CO(GT)_to_float,C6H6(GT)_to_float,T_to_float,RH_to_float,AH_to_float
8842,14/03/2005,04.00.00,0.45000000000000007,1036.0,-200.0,2.8,636.0,122.0,845.0,90.0,1084.0,976.0,8.9,71.9,0.8202,2005-03-14 04:00:00,,2.8,8.9,71.9,0.8202
8843,14/03/2005,05.00.00,0.8,1016.0,-200.0,2.9,647.0,117.0,824.0,85.0,1090.0,937.0,8.4,74.5,0.8241,2005-03-14 05:00:00,0.8,2.9,8.4,74.5,0.8241
8844,14/03/2005,06.00.00,1.0,1103.0,-200.0,4.4,730.0,201.0,735.0,103.0,1139.0,1049.0,9.2,71.0,0.8299,2005-03-14 06:00:00,1.0,4.4,9.2,71.0,0.8299
8845,14/03/2005,07.00.00,1.6,1176.0,-200.0,7.5,880.0,318.0,634.0,127.0,1257.0,1180.0,9.9,67.6,0.8239,2005-03-14 07:00:00,1.6,7.5,9.9,67.6,0.8239
8846,14/03/2005,08.00.00,3.5,1430.0,-200.0,15.7,1169.0,658.0,481.0,163.0,1543.0,1514.0,10.8,64.4,0.8328,2005-03-14 08:00:00,3.5,15.7,10.8,64.4,0.8328
8847,14/03/2005,09.00.00,4.0,1572.0,-200.0,22.9,1374.0,680.0,411.0,155.0,1763.0,1771.0,11.7,61.7,0.8483,2005-03-14 09:00:00,4.0,22.9,11.7,61.7,0.8483
8848,14/03/2005,10.00.00,3.5,1243.0,-200.0,10.8,1006.0,497.0,572.0,170.0,1349.0,1395.0,13.7,51.9,0.8106,2005-03-14 10:00:00,3.5,10.8,13.7,51.9,0.8106
8849,14/03/2005,11.00.00,1.6,1101.0,-200.0,6.1,817.0,290.0,707.0,141.0,1157.0,1024.0,16.3,43.5,0.7988,2005-03-14 11:00:00,1.6,6.1,16.3,43.5,0.7988
8850,14/03/2005,12.00.00,1.5,1103.0,-200.0,7.0,857.0,230.0,681.0,123.0,1182.0,946.0,17.9,38.8,0.7883,2005-03-14 12:00:00,1.5,7.0,17.9,38.8,0.7883
8851,14/03/2005,13.00.00,1.5,1116.0,-200.0,7.1,859.0,215.0,670.0,124.0,1197.0,864.0,19.3,35.5,0.7876,2005-03-14 13:00:00,1.5,7.1,19.3,35.5,0.7876
8852,14/03/2005,14.00.00,1.7,1141.0,-200.0,8.1,904.0,226.0,646.0,126.0,1249.0,889.0,20.1,32.9,0.7672,2005-03-14 14:00:00,1.7,8.1,20.1,32.9,0.7672
8853,14/03/2005,15.00.00,1.6,1151.0,-200.0,7.7,885.0,240.0,660.0,128.0,1222.0,903.0,20.0,33.0,0.7625,2005-03-14 15:00:00,1.6,7.7,20.0,33.0,0.7625
8854,14/03/2005,16.00.00,2.4,1263.0,-200.0,10.8,1008.0,391.0,597.0,158.0,1308.0,1121.0,20.2,32.2,0.7526,2005-03-14 16:00:00,2.4,10.8,20.2,32.2,0.7526
8855,14/03/2005,17.00.00,3.4,1324.0,-200.0,14.4,1128.0,492.0,540.0,177.0,1441.0,1319.0,18.9,34.4,0.7436,2005-03-14 17:00:00,3.4,14.4,18.9,34.4,0.7436
8856,14/03/2005,18.00.00,5.4,1533.0,-200.0,25.4,1439.0,700.0,416.0,225.0,1799.0,1829.0,17.9,37.6,0.7624,2005-03-14 18:00:00,5.4,25.4,17.9,37.6,0.7624
8857,14/03/2005,19.00.00,6.5,1626.0,-200.0,29.1,1531.0,782.0,371.0,234.0,1937.0,2000.0,16.7,43.4,0.8168,2005-03-14 19:00:00,6.5,29.1,16.7,43.4,0.8168
8858,14/03/2005,20.00.00,6.5,1639.0,-200.0,28.3,1510.0,728.0,378.0,227.0,1904.0,2001.0,15.9,47.9,0.8573,2005-03-14 20:00:00,6.5,28.3,15.9,47.9,0.8573
8859,14/03/2005,21.00.00,4.0,1346.0,-200.0,14.2,1124.0,510.0,502.0,192.0,1490.0,1598.0,15.3,52.6,0.906,2005-03-14 21:00:00,4.0,14.2,15.3,52.6,0.906
8860,14/03/2005,22.00.00,2.1,1218.0,-200.0,8.4,914.0,308.0,597.0,158.0,1291.0,1383.0,13.7,58.5,0.9146,2005-03-14 22:00:00,2.1,8.4,13.7,58.5,0.9146
8861,14/03/2005,23.00.00,1.6,1166.0,-200.0,7.5,880.0,248.0,631.0,149.0,1280.0,1238.0,12.7,62.8,0.9198,2005-03-14 23:00:00,1.6,7.5,12.7,62.8,0.9198
8862,15/03/2005,00.00.00,1.5,1095.0,-200.0,5.2,772.0,233.0,721.0,140.0,1175.0,1023.0,12.2,65.0,0.9193,2005-03-15 00:00:00,1.5,5.2,12.2,65.0,0.9193
8863,15/03/2005,01.00.00,0.7,958.0,-200.0,2.2,601.0,96.0,947.0,79.0,1054.0,659.0,13.0,61.2,0.9105,2005-03-15 01:00:00,0.7,2.2,13.0,61.2,0.9105
8864,15/03/2005,02.00.00,0.7,960.0,-200.0,2.0,582.0,90.0,933.0,69.0,1062.0,657.0,11.1,66.1,0.8738,2005-03-15 02:00:00,0.7,2.0,11.1,66.1,0.8738
8865,15/03/2005,03.00.00,0.6,972.0,-200.0,1.8,571.0,95.0,931.0,72.0,1063.0,764.0,10.1,69.8,0.8619,2005-03-15 03:00:00,0.6,1.8,10.1,69.8,0.8619
8866,15/03/2005,04.00.00,0.5,911.0,-200.0,1.1,508.0,68.0,1048.0,58.0,1005.0,667.0,11.6,61.0,0.8299,2005-03-15 04:00:00,0.5,1.1,11.6,61.0,0.8299
8867,15/03/2005,05.00.00,0.4,923.0,-200.0,1.2,516.0,75.0,1049.0,59.0,1002.0,667.0,10.1,64.5,0.7968,2005-03-15 05:00:00,0.4,1.2,10.1,64.5,0.7968
8868,15/03/2005,06.00.00,0.6,981.0,-200.0,2.4,610.0,145.0,867.0,88.0,1068.0,856.0,9.3,67.9,0.7969,2005-03-15 06:00:00,0.6,2.4,9.3,67.9,0.7969
8869,15/03/2005,07.00.00,0.9,1038.0,-200.0,3.8,701.0,185.0,760.0,110.0,1102.0,940.0,10.1,64.3,0.7934,2005-03-15 07:00:00,0.9,3.8,10.1,64.3,0.7934
8870,15/03/2005,08.00.00,2.6,1370.0,-200.0,14.0,1118.0,506.0,495.0,151.0,1459.0,1406.0,10.4,62.7,0.7909,2005-03-15 08:00:00,2.6,14.0,10.4,62.7,0.7909
8871,15/03/2005,09.00.00,3.3,1471.0,-200.0,18.9,1265.0,485.0,434.0,158.0,1655.0,1617.0,13.0,53.9,0.8036,2005-03-15 09:00:00,3.3,18.9,13.0,53.9,0.8036
8872,15/03/2005,10.00.00,4.0,1447.0,-200.0,15.6,1167.0,684.0,466.0,194.0,1514.0,1694.0,16.4,44.6,0.8242,2005-03-15 10:00:00,4.0,15.6,16.4,44.6,0.8242
8873,15/03/2005,11.00.00,3.1,1329.0,-200.0,13.2,1090.0,562.0,508.0,181.0,1401.0,1473.0,19.1,36.7,0.8044,2005-03-15 11:00:00,3.1,13.2,19.1,36.7,0.8044
8874,15/03/2005,12.00.00,2.2,1197.0,-200.0,10.3,989.0,357.0,577.0,161.0,1297.0,1087.0,21.0,30.6,0.7508,2005-03-15 12:00:00,2.2,10.3,21.0,30.6,0.7508
8875,15/03/2005,13.00.00,2.1,1198.0,-200.0,9.7,968.0,306.0,590.0,143.0,1264.0,945.0,22.1,27.6,0.7254,2005-03-15 13:00:00,2.1,9.7,22.1,27.6,0.7254
8876,15/03/2005,14.00.00,2.2,1171.0,-200.0,10.0,977.0,292.0,608.0,142.0,1234.0,905.0,22.2,25.5,0.6752,2005-03-15 14:00:00,2.2,10.0,22.2,25.5,0.6752
8877,15/03/2005,15.00.00,1.9,1191.0,-200.0,10.9,1011.0,305.0,620.0,146.0,1262.0,903.0,23.6,23.2,0.6665,2005-03-15 15:00:00,1.9,10.9,23.6,23.2,0.6665
8878,15/03/2005,16.00.00,2.5,1213.0,-200.0,12.3,1060.0,386.0,578.0,166.0,1292.0,1041.0,23.6,22.9,0.6571,2005-03-15 16:00:00,2.5,12.3,23.6,22.9,0.6571
8879,15/03/2005,17.00.00,2.9,1258.0,-200.0,14.2,1124.0,408.0,552.0,172.0,1363.0,1194.0,22.8,24.6,0.6736,2005-03-15 17:00:00,2.9,14.2,22.8,24.6,0.6736
8880,15/03/2005,18.00.00,3.9,1413.0,-200.0,21.6,1339.0,521.0,464.0,196.0,1611.0,1533.0,20.3,29.7,0.6973,2005-03-15 18:00:00,3.9,21.6,20.3,29.7,0.6973
8881,15/03/2005,19.00.00,6.3,1610.0,-200.0,30.9,1573.0,766.0,381.0,243.0,1890.0,1932.0,18.0,36.0,0.7345,2005-03-15 19:00:00,6.3,30.9,18.0,36.0,0.7345
8882,15/03/2005,20.00.00,7.4,1710.0,-200.0,33.5,1632.0,841.0,346.0,248.0,2028.0,2140.0,16.4,41.9,0.7759,2005-03-15 20:00:00,7.4,33.5,16.4,41.9,0.7759
8883,15/03/2005,21.00.00,5.7,1515.0,-200.0,19.9,1295.0,754.0,435.0,233.0,1615.0,1871.0,14.9,47.6,0.8003,2005-03-15 21:00:00,5.7,19.9,14.9,47.6,0.8003
8884,15/03/2005,22.00.00,2.3,1199.0,-200.0,8.4,916.0,350.0,613.0,174.0,1227.0,1435.0,13.8,49.6,0.7793,2005-03-15 22:00:00,2.3,8.4,13.8,49.6,0.7793
8885,15/03/2005,23.00.00,1.5,1128.0,-200.0,6.1,818.0,244.0,674.0,149.0,1156.0,1303.0,13.2,51.6,0.7765,2005-03-15 23:00:00,1.5,6.1,13.2,51.6,0.7765
8886,16/03/2005,00.00.00,1.4,1108.0,-200.0,5.7,798.0,221.0,694.0,134.0,1144.0,1199.0,11.8,56.9,0.7836,2005-03-16 00:00:00,1.4,5.7,11.8,56.9,0.7836
8887,16/03/2005,01.00.00,1.1,1038.0,-200.0,4.0,709.0,183.0,768.0,123.0,1087.0,1069.0,11.4,58.0,0.7818,2005-03-16 01:00:00,1.1,4.0,11.4,58.0,0.7818
8888,16/03/2005,02.00.00,0.9,1004.0,-200.0,2.9,646.0,166.0,823.0,111.0,1054.0,989.0,11.3,58.0,0.7742,2005-03-16 02:00:00,0.9,2.9,11.3,58.0,0.7742
8889,16/03/2005,03.00.00,0.7,969.0,-200.0,2.0,584.0,133.0,904.0,93.0,1021.0,899.0,10.7,59.6,0.7673,2005-03-16 03:00:00,0.7,2.0,10.7,59.6,0.7673
8890,16/03/2005,04.00.00,0.6,938.0,-200.0,1.7,559.0,147.0,942.0,97.0,1026.0,850.0,9.0,65.4,0.7532,2005-03-16 04:00:00,0.6,1.7,9.0,65.4,0.7532
8891,16/03/2005,05.00.00,0.6,927.0,-200.0,1.6,549.0,119.0,967.0,86.0,1008.0,828.0,8.0,68.9,0.7402,2005-03-16 05:00:00,0.6,1.6,8.0,68.9,0.7402
8892,16/03/2005,06.00.00,0.8,977.0,-200.0,3.3,673.0,179.0,830.0,99.0,1060.0,902.0,7.5,70.9,0.7358,2005-03-16 06:00:00,0.8,3.3,7.5,70.9,0.7358
8893,16/03/2005,07.00.00,1.0,1011.0,-200.0,3.6,685.0,178.0,823.0,99.0,1054.0,902.0,7.6,69.2,0.7238,2005-03-16 07:00:00,1.0,3.6,7.6,69.2,0.7238
8894,16/03/2005,08.00.00,2.1,1228.0,-200.0,10.2,984.0,390.0,588.0,129.0,1293.0,1222.0,8.7,64.3,0.7257,2005-03-16 08:00:00,2.1,10.2,8.7,64.3,0.7257
8895,16/03/2005,09.00.00,4.2,1521.0,-200.0,25.2,1434.0,579.0,404.0,161.0,1809.0,1784.0,11.7,54.3,0.7459,2005-03-16 09:00:00,4.2,25.2,11.7,54.3,0.7459
8896,16/03/2005,10.00.00,4.3,1425.0,-200.0,16.0,1178.0,735.0,468.0,202.0,1477.0,1761.0,15.9,42.2,0.7553,2005-03-16 10:00:00,4.3,16.0,15.9,42.2,0.7553
8897,16/03/2005,11.00.00,3.2,1339.0,-200.0,13.3,1094.0,568.0,509.0,200.0,1376.0,1634.0,19.3,34.7,0.7681,2005-03-16 11:00:00,3.2,13.3,19.3,34.7,0.7681
8898,16/03/2005,12.00.00,2.8,1310.0,-200.0,11.9,1046.0,487.0,552.0,194.0,1351.0,1527.0,23.1,27.3,0.7615,2005-03-16 12:00:00,2.8,11.9,23.1,27.3,0.7615
8899,16/03/2005,13.00.00,2.4,1250.0,-200.0,10.9,1012.0,343.0,585.0,173.0,1249.0,1192.0,26.1,20.8,0.6959,2005-03-16 13:00:00,2.4,10.9,26.1,20.8,0.6959
8900,16/03/2005,14.00.00,2.5,1181.0,-200.0,11.0,1015.0,351.0,617.0,169.0,1192.0,1023.0,26.8,17.9,0.6249,2005-03-16 14:00:00,2.5,11.0,26.8,17.9,0.6249
8901,16/03/2005,15.00.00,2.9,1272.0,-200.0,17.3,1220.0,417.0,533.0,188.0,1353.0,1251.0,28.4,16.0,0.6095,2005-03-16 15:00:00,2.9,17.3,28.4,16.0,0.6095
8902,16/03/2005,16.00.00,3.0,1231.0,-200.0,12.4,1064.0,509.0,618.0,211.0,1188.0,1082.0,28.8,15.1,0.5877,2005-03-16 16:00:00,3.0,12.4,28.8,15.1,0.5877
8903,16/03/2005,17.00.00,3.6,1286.0,-200.0,17.4,1223.0,573.0,529.0,210.0,1350.0,1348.0,27.9,15.6,0.5782,2005-03-16 17:00:00,3.6,17.4,27.9,15.6,0.5782
8904,16/03/2005,18.00.00,3.5,1315.0,-200.0,17.5,1225.0,518.0,509.0,193.0,1408.0,1365.0,24.1,20.6,0.6075,2005-03-16 18:00:00,3.5,17.5,24.1,20.6,0.6075
8905,16/03/2005,19.00.00,4.8,1494.0,-200.0,26.2,1460.0,641.0,420.0,227.0,1682.0,1827.0,21.0,28.0,0.6904,2005-03-16 19:00:00,4.8,26.2,21.0,28.0,0.6904
8906,16/03/2005,20.00.00,4.4,1494.0,-200.0,23.1,1381.0,544.0,422.0,223.0,1677.0,1879.0,18.4,38.8,0.8152,2005-03-16 20:00:00,4.4,23.1,18.4,38.8,0.8152
8907,16/03/2005,21.00.00,4.9,1545.0,-200.0,23.5,1390.0,582.0,423.0,229.0,1676.0,1915.0,16.9,42.9,0.8222,2005-03-16 21:00:00,4.9,23.5,16.9,42.9,0.8222
8908,16/03/2005,22.00.00,2.9,1354.0,-200.0,13.3,1094.0,407.0,517.0,194.0,1357.0,1705.0,15.5,45.0,0.7895,2005-03-16 22:00:00,2.9,13.3,15.5,45.0,0.7895
8909,16/03/2005,23.00.00,2.1,1301.0,-200.0,10.5,998.0,327.0,553.0,171.0,1283.0,1610.0,14.3,49.6,0.8049,2005-03-16 23:00:00,2.1,10.5,14.3,49.6,0.8049
8910,17/03/2005,00.00.00,1.6,1144.0,-200.0,6.3,826.0,221.0,661.0,147.0,1158.0,1300.0,14.7,48.0,0.7977,2005-03-17 00:00:00,1.6,6.3,14.7,48.0,0.7977
8911,17/03/2005,01.00.00,1.2,1080.0,-200.0,4.4,732.0,142.0,748.0,111.0,1087.0,1093.0,13.3,51.4,0.7821,2005-03-17 01:00:00,1.2,4.4,13.3,51.4,0.7821
8912,17/03/2005,02.00.00,0.9,1013.0,-200.0,3.3,671.0,123.0,817.0,104.0,1056.0,986.0,12.6,53.7,0.7793,2005-03-17 02:00:00,0.9,3.3,12.6,53.7,0.7793
8913,17/03/2005,03.00.00,0.7,966.0,-200.0,2.0,587.0,106.0,921.0,90.0,1017.0,846.0,11.5,56.8,0.7706,2005-03-17 03:00:00,0.7,2.0,11.5,56.8,0.7706
8914,17/03/2005,04.00.00,0.6,959.0,-200.0,1.9,578.0,100.0,909.0,81.0,1016.0,822.0,10.1,61.9,0.7631,2005-03-17 04:00:00,,1.9,10.1,61.9,0.7631
8915,17/03/2005,05.00.00,0.5,919.0,-200.0,1.4,532.0,85.0,997.0,69.0,983.0,714.0,9.8,61.8,0.7523,2005-03-17 05:00:00,0.5,1.4,9.8,61.8,0.7523
8916,17/03/2005,06.00.00,0.6,953.0,-200.0,2.3,604.0,114.0,903.0,84.0,1020.0,838.0,9.0,64.3,0.7417,2005-03-17 06:00:00,0.6,2.3,9.0,64.3,0.7417
8917,17/03/2005,07.00.00,1.3,1117.0,-200.0,5.9,808.0,299.0,669.0,123.0,1178.0,1109.0,7.9,68.4,0.7324,2005-03-17 07:00:00,1.3,5.9,7.9,68.4,0.7324
8918,17/03/2005,08.00.00,3.8,1485.0,-200.0,18.9,1265.0,723.0,441.0,166.0,1647.0,1676.0,9.5,62.6,0.7444,2005-03-17 08:00:00,3.8,18.9,9.5,62.6,0.7444
8919,17/03/2005,09.00.00,5.6,1583.0,-200.0,26.1,1457.0,745.0,376.0,189.0,1808.0,1976.0,13.2,51.0,0.7704,2005-03-17 09:00:00,5.6,26.1,13.2,51.0,0.7704
8920,17/03/2005,10.00.00,4.4,1448.0,-200.0,16.2,1187.0,668.0,471.0,217.0,1490.0,1814.0,16.9,40.3,0.7717,2005-03-17 10:00:00,4.4,16.2,16.9,40.3,0.7717
8921,17/03/2005,11.00.00,3.0,1294.0,-200.0,10.8,1006.0,571.0,567.0,196.0,1296.0,1538.0,20.8,31.3,0.7617,2005-03-17 11:00:00,3.0,10.8,20.8,31.3,0.7617
8922,17/03/2005,12.00.00,2.2,1269.0,-200.0,11.1,1016.0,388.0,579.0,189.0,1273.0,1383.0,24.3,24.7,0.7407,2005-03-17 12:00:00,2.2,11.1,24.3,24.7,0.7407
8923,17/03/2005,13.00.00,2.0,1247.0,-200.0,10.2,985.0,323.0,581.0,174.0,1255.0,1184.0,26.7,22.6,0.7785,2005-03-17 13:00:00,2.0,10.2,26.7,22.6,0.7785
8924,17/03/2005,14.00.00,2.2,1239.0,-200.0,11.9,1045.0,312.0,559.0,161.0,1312.0,1094.0,27.1,21.7,0.7636,2005-03-17 14:00:00,2.2,11.9,27.1,21.7,0.7636
8925,17/03/2005,15.00.00,2.1,1199.0,-200.0,11.8,1041.0,320.0,574.0,158.0,1271.0,986.0,28.3,17.9,0.6769,2005-03-17 15:00:00,2.1,11.8,28.3,17.9,0.6769
8926,17/03/2005,16.00.00,2.2,1216.0,-200.0,10.9,1013.0,322.0,576.0,161.0,1277.0,967.0,27.8,20.0,0.7378,2005-03-17 16:00:00,2.2,10.9,27.8,20.0,0.7378
8927,17/03/2005,17.00.00,1.9,1131.0,-200.0,8.6,925.0,276.0,638.0,147.0,1158.0,831.0,26.2,19.4,0.6491,2005-03-17 17:00:00,1.9,8.6,26.2,19.4,0.6491
8928,17/03/2005,18.00.00,2.7,1300.0,-200.0,15.0,1149.0,341.0,530.0,165.0,1353.0,1182.0,22.7,24.4,0.6661,2005-03-17 18:00:00,2.7,15.0,22.7,24.4,0.6661
8929,17/03/2005,19.00.00,3.9,1358.0,-200.0,21.3,1331.0,531.0,459.0,214.0,1518.0,1523.0,20.2,29.3,0.686,2005-03-17 19:00:00,3.9,21.3,20.2,29.3,0.686
8930,17/03/2005,20.00.00,5.6,1492.0,-200.0,24.8,1425.0,653.0,417.0,228.0,1690.0,1780.0,17.3,35.2,0.6907,2005-03-17 20:00:00,5.6,24.8,17.3,35.2,0.6907
8931,17/03/2005,21.00.00,4.9,1413.0,-200.0,18.4,1251.0,646.0,478.0,240.0,1504.0,1682.0,16.1,38.7,0.7023,2005-03-17 21:00:00,4.9,18.4,16.1,38.7,0.7023
8932,17/03/2005,22.00.00,2.2,1210.0,-200.0,9.1,943.0,333.0,611.0,188.0,1224.0,1390.0,14.6,44.5,0.7337,2005-03-17 22:00:00,2.2,9.1,14.6,44.5,0.7337
8933,17/03/2005,23.00.00,1.9,1196.0,-200.0,8.1,902.0,299.0,620.0,173.0,1185.0,1390.0,13.7,48.6,0.7555,2005-03-17 23:00:00,1.9,8.1,13.7,48.6,0.7555
8934,18/03/2005,00.00.00,1.4,1101.0,-200.0,5.9,809.0,224.0,690.0,150.0,1123.0,1201.0,12.4,52.2,0.7513,2005-03-18 00:00:00,1.4,5.9,12.4,52.2,0.7513
8935,18/03/2005,01.00.00,1.3,1076.0,-200.0,5.1,770.0,195.0,721.0,134.0,1093.0,1107.0,11.9,53.4,0.7414,2005-03-18 01:00:00,1.3,5.1,11.9,53.4,0.7414
8936,18/03/2005,02.00.00,1.1,1040.0,-200.0,4.5,736.0,209.0,740.0,132.0,1099.0,1050.0,10.4,58.4,0.7367,2005-03-18 02:00:00,1.1,4.5,10.4,58.4,0.7367
8937,18/03/2005,03.00.00,0.9,989.0,-200.0,3.2,667.0,168.0,824.0,117.0,1048.0,943.0,8.9,63.5,0.7268,2005-03-18 03:00:00,0.9,3.2,8.9,63.5,0.7268
8938,18/03/2005,04.00.00,0.9,966.0,-200.0,2.8,639.0,153.0,843.0,103.0,1033.0,903.0,8.2,65.9,0.7168,2005-03-18 04:00:00,0.9,2.8,8.2,65.9,0.7168
8939,18/03/2005,05.00.00,0.7,912.0,-200.0,2.0,587.0,140.0,922.0,99.0,1002.0,826.0,7.7,67.1,0.7074,2005-03-18 05:00:00,0.7,2.0,7.7,67.1,0.7074
8940,18/03/2005,06.00.00,0.8,960.0,-200.0,3.3,668.0,184.0,841.0,106.0,1038.0,878.0,7.2,68.6,0.6978,2005-03-18 06:00:00,0.8,3.3,7.2,68.6,0.6978
8941,18/03/2005,07.00.00,1.2,1028.0,-200.0,5.4,784.0,266.0,709.0,113.0,1110.0,996.0,7.5,66.7,0.6943,2005-03-18 07:00:00,1.2,5.4,7.5,66.7,0.6943
8942,18/03/2005,08.00.00,2.9,1375.0,-200.0,14.5,1134.0,518.0,504.0,141.0,1467.0,1470.0,8.7,61.6,0.696,2005-03-18 08:00:00,2.9,14.5,8.7,61.6,0.696
8943,18/03/2005,09.00.00,5.4,1522.0,-200.0,26.5,1466.0,681.0,380.0,180.0,1822.0,1883.0,12.0,51.0,0.7131,2005-03-18 09:00:00,5.4,26.5,12.0,51.0,0.7131
8944,18/03/2005,10.00.00,4.3,1400.0,-200.0,17.6,1227.0,558.0,465.0,192.0,1542.0,1661.0,15.4,42.5,0.7379,2005-03-18 10:00:00,4.3,17.6,15.4,42.5,0.7379
8945,18/03/2005,11.00.00,3.1,1323.0,-200.0,14.9,1144.0,457.0,502.0,187.0,1405.0,1568.0,18.8,33.5,0.7186,2005-03-18 11:00:00,3.1,14.9,18.8,33.5,0.7186
8946,18/03/2005,12.00.00,2.4,1250.0,-200.0,10.3,990.0,353.0,579.0,169.0,1262.0,1291.0,22.2,28.1,0.7426,2005-03-18 12:00:00,2.4,10.3,22.2,28.1,0.7426
8947,18/03/2005,13.00.00,2.3,1283.0,-200.0,12.0,1048.0,313.0,550.0,161.0,1336.0,1226.0,24.7,25.5,0.7785,2005-03-18 13:00:00,2.3,12.0,24.7,25.5,0.7785
8948,18/03/2005,14.00.00,2.3,1171.0,-200.0,10.4,993.0,290.0,597.0,160.0,1208.0,841.0,25.0,23.4,0.7301,2005-03-18 14:00:00,2.3,10.4,25.0,23.4,0.7301
8949,18/03/2005,15.00.00,2.3,1264.0,-200.0,12.9,1081.0,318.0,555.0,177.0,1323.0,951.0,25.9,21.9,0.7209,2005-03-18 15:00:00,2.3,12.9,25.9,21.9,0.7209
8950,18/03/2005,16.00.00,3.4,1301.0,-200.0,15.1,1152.0,479.0,525.0,219.0,1343.0,1151.0,25.6,21.7,0.7039,2005-03-18 16:00:00,3.4,15.1,25.6,21.7,0.7039
8951,18/03/2005,17.00.00,3.7,1321.0,-200.0,15.8,1175.0,494.0,525.0,212.0,1366.0,1279.0,25.1,21.8,0.6854,2005-03-18 17:00:00,3.7,15.8,25.1,21.8,0.6854
8952,18/03/2005,18.00.00,4.1,1343.0,-200.0,20.1,1298.0,551.0,477.0,225.0,1495.0,1416.0,22.1,25.6,0.6728,2005-03-18 18:00:00,4.1,20.1,22.1,25.6,0.6728
8953,18/03/2005,19.00.00,5.6,1493.0,-200.0,25.6,1444.0,701.0,417.0,240.0,1702.0,1738.0,19.1,32.5,0.7112,2005-03-18 19:00:00,5.6,25.6,19.1,32.5,0.7112
8954,18/03/2005,20.00.00,5.3,1545.0,-200.0,24.0,1403.0,571.0,407.0,223.0,1743.0,1821.0,16.7,42.5,0.8002,2005-03-18 20:00:00,5.3,24.0,16.7,42.5,0.8002
8955,18/03/2005,21.00.00,4.9,1477.0,-200.0,18.3,1247.0,643.0,456.0,241.0,1562.0,1733.0,15.5,48.3,0.8439,2005-03-18 21:00:00,4.9,18.3,15.5,48.3,0.8439
8956,18/03/2005,22.00.00,2.0,1202.0,-200.0,7.2,864.0,282.0,620.0,159.0,1255.0,1115.0,13.3,60.5,0.9168,2005-03-18 22:00:00,2.0,7.2,13.3,60.5,0.9168
8957,18/03/2005,23.00.00,1.9,1236.0,-200.0,6.8,849.0,251.0,631.0,150.0,1274.0,1131.0,12.1,67.6,0.9539,2005-03-18 23:00:00,1.9,6.8,12.1,67.6,0.9539
8958,19/03/2005,00.00.00,2.2,1206.0,-200.0,6.8,849.0,307.0,640.0,163.0,1245.0,1127.0,11.8,68.3,0.9432,2005-03-19 00:00:00,2.2,6.8,11.8,68.3,0.9432
8959,19/03/2005,01.00.00,1.9,1192.0,-200.0,6.4,832.0,282.0,646.0,155.0,1253.0,1167.0,11.6,68.3,0.9314,2005-03-19 01:00:00,1.9,6.4,11.6,68.3,0.9314
8960,19/03/2005,02.00.00,1.1,1044.0,-200.0,2.7,630.0,160.0,845.0,119.0,1099.0,809.0,11.8,67.9,0.9362,2005-03-19 02:00:00,1.1,2.7,11.8,67.9,0.9362
8961,19/03/2005,03.00.00,1.0,1053.0,-200.0,2.9,648.0,125.0,808.0,94.0,1109.0,709.0,12.3,65.8,0.9374,2005-03-19 03:00:00,1.0,2.9,12.3,65.8,0.9374
8962,19/03/2005,04.00.00,0.9,1023.0,-200.0,2.2,600.0,106.0,872.0,80.0,1089.0,575.0,12.2,66.9,0.9496,2005-03-19 04:00:00,0.9,2.2,12.2,66.9,0.9496
8963,19/03/2005,05.00.00,0.9,1005.0,-200.0,2.5,620.0,111.0,846.0,83.0,1098.0,572.0,12.1,67.3,0.948,2005-03-19 05:00:00,0.9,2.5,12.1,67.3,0.948
8964,19/03/2005,06.00.00,0.7,959.0,-200.0,1.9,578.0,115.0,907.0,79.0,1079.0,546.0,11.8,67.1,0.9274,2005-03-19 06:00:00,0.7,1.9,11.8,67.1,0.9274
8965,19/03/2005,07.00.00,1.0,1049.0,-200.0,3.6,686.0,156.0,793.0,96.0,1159.0,795.0,11.9,65.6,0.9129,2005-03-19 07:00:00,1.0,3.6,11.9,65.6,0.9129
8966,19/03/2005,08.00.00,2.0,1255.0,-200.0,10.1,983.0,320.0,555.0,141.0,1439.0,1268.0,12.2,65.6,0.93,2005-03-19 08:00:00,2.0,10.1,12.2,65.6,0.93
8967,19/03/2005,09.00.00,2.7,1285.0,-200.0,10.9,1009.0,380.0,517.0,153.0,1452.0,1366.0,12.8,64.4,0.9448,2005-03-19 09:00:00,2.7,10.9,12.8,64.4,0.9448
8968,19/03/2005,10.00.00,2.5,1254.0,-200.0,9.9,973.0,371.0,543.0,156.0,1403.0,1328.0,13.4,62.0,0.9498,2005-03-19 10:00:00,2.5,9.9,13.4,62.0,0.9498
8969,19/03/2005,11.00.00,2.4,1253.0,-200.0,9.7,966.0,343.0,560.0,162.0,1378.0,1251.0,14.5,57.0,0.9333,2005-03-19 11:00:00,2.4,9.7,14.5,57.0,0.9333
8970,19/03/2005,12.00.00,2.2,1242.0,-200.0,8.9,935.0,297.0,584.0,164.0,1327.0,1127.0,15.8,51.3,0.9144,2005-03-19 12:00:00,2.2,8.9,15.8,51.3,0.9144
